,BG_SCALE,Q3,MIN,MAX,N_SURG,Q1,PART,Q2,TARGET_SCALE,MAX_QUEUE_LENGTH,AVG
1331,2.0,1639.6,4.0,3552.0,1,159.6,0.7230769230769231,463.0,1.5,45.0,1005.2340425531914
1332,2.0,1452.8,2.0,2615.0,1,173.6,0.803680981595092,578.0,1.5,36.0,839.9160305343512
1333,2.0,1035.6,4.0,3254.0,1,96.7,0.7777777777777778,496.0,1.5,48.0,689.9732142857143
1334,2.0,1023.2,13.0,2631.0,1,315.3,0.7461538461538462,657.0,1.5,28.0,744.2061855670103
1335,2.0,847.45,5.0,2389.0,1,103.7,0.6758620689655173,345.0,1.5,28.0,612.2244897959183
1336,2.0,5392.95,16.0,9365.0,1,546.4,0.851063829787234,1993.0,1.5,108.0,3202.175
1337,2.0,978.1,8.0,2375.0,1,191.4,0.7567567567567568,461.5,1.5,31.0,646.6875
1338,2.0,955.0,20.0,3180.0,1,215.6,0.6802325581395349,513.0,1.5,47.0,780.3589743589744
1339,2.0,1961.55,23.0,5618.0,1,257.8,0.835820895522388,861.5,1.5,68.0,1435.6160714285713
1340,2.0,894.3,6.0,2354.0,1,153.5,0.7159763313609467,441.0,1.5,29.0,597.4380165289256
1341,2.0,645.5,14.0,2646.0,1,155.7,0.7465753424657534,337.0,1.5,31.0,481.10091743119267
1342,2.0,3538.4,17.0,5575.0,1,971.9,0.8817204301075269,2157.5,1.5,71.0,2200.237804878049
1343,2.0,2048.6,4.0,4821.0,1,474.6,0.848314606741573,1064.0,1.5,37.0,1360.364238410596
1344,2.0,279.0,2.0,700.0,2,41.0,0.25833333333333336,95.0,1.5,21.0,183.6451612903226
1345,2.0,235.2,2.0,671.0,2,51.8,0.40853658536585363,115.0,1.5,14.0,177.67164179104478
1346,2.0,278.45,4.0,783.0,2,37.7,0.3096774193548387,107.0,1.5,12.0,191.0625
1347,2.0,148.6,1.0,351.0,2,24.2,0.22131147540983606,63.0,1.5,10.0,95.88888888888889
1348,2.0,187.75,1.0,958.0,2,44.9,0.4369747899159664,104.0,1.5,15.0,140.90384615384616
1349,2.0,194.9,1.0,717.0,2,28.7,0.35185185185185186,75.0,1.5,13.0,141.24561403508773
1350,2.0,252.4,4.0,1056.0,2,27.1,0.32515337423312884,85.0,1.5,12.0,171.62264150943398
1351,2.0,128.4,10.0,516.0,2,33.4,0.23308270676691728,76.0,1.5,8.0,94.29032258064517
1352,2.0,275.95,1.0,771.0,2,53.8,0.3333333333333333,111.0,1.5,12.0,206.44827586206895
1353,2.0,200.2,2.0,395.0,2,34.0,0.3181818181818182,100.0,1.5,11.0,123.51428571428572
1354,2.0,139.8,1.0,520.0,2,22.4,0.3767123287671233,52.0,1.5,9.0,110.74545454545455
1355,2.0,213.6,4.0,1064.0,2,42.0,0.375,128.0,1.5,17.0,212.5079365079365
1356,2.0,185.9,1.0,694.0,2,21.15,0.2236024844720497,78.5,1.5,8.0,120.61111111111111
1357,2.0,65.55,1.0,536.0,2,18.35,0.38961038961038963,41.5,1.5,10.0,74.78333333333333
1358,2.0,176.75,8.0,540.0,2,25.9,0.23728813559322035,70.0,1.5,11.0,110.71428571428571
1359,2.0,144.1,2.0,508.0,2,20.7,0.3271604938271605,84.0,1.5,9.0,104.05660377358491
1360,2.0,175.0,3.0,416.0,2,36.6,0.3806818181818182,88.0,1.5,6.0,113.94029850746269
1361,2.0,158.65,2.0,750.0,2,19.0,0.40268456375838924,72.0,1.5,13.0,138.6
1362,2.0,205.0,3.0,685.0,2,34.95,0.40522875816993464,82.0,1.5,10.0,124.46774193548387
1363,2.0,160.4,2.0,1217.0,2,28.4,0.4161490683229814,64.0,1.5,13.0,138.0
1364,2.0,243.0,1.0,1372.0,2,33.3,0.28654970760233917,74.0,1.5,14.0,240.0408163265306
1365,2.0,217.6,3.0,1163.0,2,54.2,0.2847682119205298,100.0,1.5,10.0,181.86046511627907
1366,2.0,177.35,3.0,365.0,2,37.25,0.35294117647058826,87.0,1.5,8.0,107.875
1367,2.0,255.65,7.0,1314.0,2,36.0,0.27972027972027974,96.5,1.5,15.0,221.825
1368,2.0,110.0,14.0,345.0,3,43.2,0.07065217391304347,59.0,1.5,6.0,104.0
1369,2.0,107.6,3.0,142.0,3,36.0,0.13194444444444445,72.0,1.5,5.0,70.05263157894737
1370,2.0,71.05,2.0,134.0,3,12.9,0.14864864864864866,23.5,1.5,5.0,40.72727272727273
1371,2.0,79.55,23.0,213.0,3,35.9,0.1566265060240964,56.0,1.5,5.0,66.57692307692308
1372,2.0,72.5,2.0,283.0,3,17.2,0.10365853658536585,40.0,1.5,9.0,59.294117647058826
1373,2.0,88.2,9.0,199.0,3,28.4,0.19852941176470587,59.0,1.5,8.0,66.51851851851852
1374,2.0,32.65,1.0,307.0,3,5.0,0.10126582278481013,13.5,1.5,11.0,38.6875
1375,2.0,51.0,1.0,123.0,3,9.7,0.10126582278481013,22.0,1.5,4.0,35.4375
1376,2.0,83.8,1.0,161.0,3,7.15,0.12403100775193798,34.0,1.5,7.0,52.0625
1377,2.0,38.0,2.0,47.0,3,16.3,0.05625,25.0,1.5,2.0,25.88888888888889
1378,2.0,121.0,2.0,288.0,3,18.8,0.0949367088607595,33.0,1.5,5.0,71.93333333333334
1379,2.0,66.3,1.0,174.0,3,9.4,0.18226600985221675,40.0,1.5,7.0,46.62162162162162
1380,2.0,59.2,28.0,60.0,3,33.6,0.028037383177570093,56.0,1.5,4.0,48.0
1381,2.0,72.75,1.0,116.0,3,15.35,0.10989010989010989,29.0,1.5,4.0,43.0
1382,2.0,52.9,6.0,100.0,3,12.6,0.05357142857142857,38.0,1.5,5.0,39.77777777777778
1383,2.0,125.1,4.0,493.0,3,17.7,0.15873015873015872,58.5,1.5,8.0,95.8
1384,2.0,60.65,2.0,233.0,3,18.35,0.16,42.5,1.5,5.0,52.5
1385,2.0,108.8,3.0,288.0,3,32.6,0.19327731092436976,71.0,1.5,8.0,90.21739130434783
1386,2.0,79.6,2.0,265.0,3,16.6,0.1893939393939394,39.0,1.5,6.0,59.16
1387,2.0,74.5,2.0,155.0,3,7.0,0.1366120218579235,46.0,1.5,5.0,51.36
1388,2.0,103.8,8.0,158.0,3,12.4,0.09154929577464789,44.0,1.5,7.0,59.84615384615385
1389,2.0,102.8,2.0,267.0,3,34.8,0.1534090909090909,53.0,1.5,9.0,82.85185185185185
1390,2.0,75.2,2.0,154.0,3,16.7,0.15476190476190477,43.0,1.5,6.0,53.26923076923077
1391,2.0,40.6,3.0,190.0,3,15.0,0.17088607594936708,29.0,1.5,7.0,40.74074074074074
1392,2.0,54.5,12.0,88.0,4,15.35,0.05228758169934641,28.5,1.5,2.0,37.0
1393,2.0,33.35,1.0,68.0,4,2.95,0.12162162162162163,14.5,1.5,3.0,22.0
1394,2.0,48.2,1.0,75.0,4,6.8,0.08024691358024691,32.0,1.5,3.0,30.923076923076923
1395,2.0,38.2,8.0,45.0,4,8.6,0.0189873417721519,11.0,1.5,2.0,21.333333333333332
1396,2.0,24.8,4.0,39.0,4,9.0,0.06875,15.0,1.5,1.0,17.727272727272727
1397,2.0,26.6,3.0,34.0,4,7.2,0.038461538461538464,10.0,1.5,2.0,16.285714285714285
1398,2.0,79.4,15.0,201.0,4,22.2,0.06918238993710692,63.0,1.5,4.0,61.54545454545455
1399,2.0,54.8,5.0,77.0,4,7.6,0.03932584269662921,22.0,1.5,7.0,33.285714285714285
1400,2.0,70.1,2.0,83.0,4,15.0,0.09333333333333334,43.0,1.5,4.0,42.42857142857143
1401,2.0,45.35,2.0,71.0,4,6.95,0.026845637583892617,13.5,1.5,1.0,25.0
1402,2.0,57.8,12.0,103.0,4,20.0,0.035897435897435895,28.0,1.5,4.0,41.714285714285715
1403,2.0,44.3,5.0,124.0,4,6.0,0.07456140350877193,19.0,1.5,4.0,29.941176470588236
1404,2.0,54.55,4.0,77.0,4,12.6,0.043010752688172046,31.0,1.5,3.0,34.5
1405,2.0,26.0,1.0,168.0,4,10.75,0.09929078014184398,18.0,1.5,6.0,30.214285714285715
1406,2.0,29.3,2.0,54.0,4,5.0,0.04054054054054054,25.0,1.5,2.0,21.333333333333332
1407,2.0,18.2,2.0,35.0,4,2.0,0.03333333333333333,3.0,1.5,3.0,10.6
1408,2.0,37.0,11.0,45.0,4,14.6,0.04375,22.0,1.5,3.0,24.857142857142858
1409,2.0,37.65,18.0,53.0,4,25.8,0.055944055944055944,31.0,1.5,3.0,32.5
1410,2.0,95.2,6.0,100.0,4,18.95,0.0718562874251497,79.5,1.5,5.0,59.833333333333336
1411,2.0,30.8,2.0,38.0,4,4.25,0.021164021164021163,14.5,1.5,1.0,17.25
1412,2.0,36.75,20.0,39.0,4,22.25,0.023255813953488372,29.5,1.5,5.0,29.5
1413,2.0,47.0,18.0,61.0,4,23.6,0.04929577464788732,36.0,1.5,3.0,36.42857142857143
1414,2.0,80.0,27.0,91.0,4,28.8,0.017964071856287425,36.0,1.5,5.0,51.333333333333336
1415,2.0,127.35,15.0,210.0,4,22.6,0.03592814371257485,28.5,1.5,6.0,71.33333333333333
1416,2.0,5,5.0,5.0,5,5,0.006711409395973154,5,1.5,1.0,5.0
1417,2.0,--,,,5,--,0.0,--,1.5,,
1418,2.0,--,,,5,--,0.0,--,1.5,,
1419,2.0,12,12.0,12.0,5,12,0.005952380952380952,12,1.5,1.0,12.0
1420,2.0,40.0,3.0,40.0,5,3.0,0.011834319526627219,21.5,1.5,4.0,21.5
1421,2.0,35.0,12.0,35.0,5,12.0,0.012195121951219513,23.5,1.5,2.0,23.5
1422,2.0,13,13.0,13.0,5,13,0.005952380952380952,13,1.5,2.0,13.0
1423,2.0,7,7.0,7.0,5,7,0.006329113924050633,7,1.5,0.0,7.0
1424,2.0,--,,,5,--,0.0,--,1.5,,
1425,2.0,16,16.0,16.0,5,16,0.006535947712418301,16,1.5,1.0,16.0
1426,2.0,--,,,5,--,0.0,--,1.5,,
1427,2.0,14,14.0,14.0,5,14,0.008264462809917356,14,1.5,2.0,14.0
1428,2.0,25.0,1.0,25.0,5,1.0,0.010256410256410256,13.0,1.5,1.0,13.0
1429,2.0,--,,,5,--,0.0,--,1.5,,
1430,2.0,--,,,5,--,0.0,--,1.5,,
1431,2.0,--,,,5,--,0.0,--,1.5,,
1432,2.0,5,5.0,5.0,5,5,0.004784688995215311,5,1.5,1.0,5.0
1433,2.0,44.7,6.0,58.0,5,9.5,0.02617801047120419,11.0,1.5,3.0,25.0
1434,2.0,17,17.0,17.0,5,17,0.005434782608695652,17,1.5,0.0,17.0
1435,2.0,50.4,7.0,60.0,5,8.0,0.01910828025477707,12.0,1.5,4.0,26.333333333333332
1436,2.0,31.0,11.0,31.0,5,11.0,0.01282051282051282,21.0,1.5,0.0,21.0
1437,2.0,30.0,9.0,30.0,5,13.2,0.01764705882352941,30.0,1.5,1.0,23.0
1438,2.0,12.0,8.0,12.0,5,8.0,0.010752688172043012,10.0,1.5,0.0,10.0
1439,2.0,25.2,8.0,28.0,5,9.2,0.02142857142857143,14.0,1.5,2.0,16.666666666666668
1440,0.5,93.4,1.0,349.0,1,13.9,0.2235294117647059,32.0,2.0,3.0,64.84210526315789
1441,0.5,416.2,4.0,1566.0,1,44.7,0.4095744680851064,98.0,2.0,9.0,275.3246753246753
1442,0.5,227.2,8.0,1888.0,1,27.0,0.2945205479452055,42.0,2.0,6.0,240.13953488372093
1443,0.5,75.8,1.0,1230.0,1,17.2,0.27346938775510204,35.0,2.0,3.0,66.08955223880596
1444,0.5,59.0,1.0,1148.0,1,19.0,0.22340425531914893,37.5,2.0,1.0,68.61904761904762
1445,0.5,139.4,1.0,1879.0,1,22.95,0.30952380952380953,44.0,2.0,13.0,243.03846153846155
1446,0.5,80.3,3.0,1074.0,1,25.1,0.29842931937172773,44.0,2.0,3.0,102.84210526315789
1447,0.5,125.2,4.0,418.0,1,29.0,0.26842105263157895,85.0,2.0,3.0,90.76470588235294
1448,0.5,93.8,1.0,1281.0,1,23.0,0.30612244897959184,45.0,2.0,5.0,121.44
1449,0.5,596.2,4.0,1307.0,1,42.4,0.44385026737967914,150.0,2.0,12.0,303.1807228915663
1450,0.5,68.3,3.0,1164.0,1,19.7,0.3559322033898305,35.0,2.0,3.0,70.6
1451,0.5,87.2,1.0,588.0,1,18.0,0.26011560693641617,49.0,2.0,3.0,78.88888888888889
1452,0.5,526.45,1.0,1342.0,1,23.95,0.3067484662576687,73.0,2.0,10.0,268.92
1453,0.5,58.05,1.0,1249.0,1,10.85,0.2631578947368421,29.0,2.0,8.0,118.94
1454,0.5,172.5,2.0,1060.0,1,31.85,0.3055555555555556,61.5,2.0,4.0,161.95454545454547
1455,0.5,75.0,1.0,943.0,1,14.0,0.31092436974789917,42.0,2.0,4.0,79.98648648648648
1456,0.5,89.3,1.0,1590.0,1,22.1,0.2801724137931034,46.0,2.0,6.0,143.30769230769232
1457,0.5,75.0,1.0,1350.0,1,21.7,0.3548387096774194,45.0,2.0,4.0,117.22077922077922
1458,0.5,115.4,3.0,1492.0,1,21.0,0.31086142322097376,45.0,2.0,6.0,197.32530120481928
1459,0.5,141.6,4.0,1363.0,1,21.45,0.291497975708502,53.5,2.0,5.0,189.19444444444446
1460,0.5,77.0,3.0,1334.0,1,20.0,0.36548223350253806,43.0,2.0,6.0,124.95833333333333
1461,0.5,120.35,3.0,1463.0,1,29.95,0.2600896860986547,51.5,2.0,5.0,159.75862068965517
1462,0.5,154.0,2.0,1629.0,1,14.4,0.35526315789473684,50.0,2.0,9.0,205.33333333333334
1463,0.5,89.25,1.0,1127.0,1,22.0,0.30097087378640774,45.0,2.0,5.0,127.90322580645162
1464,0.5,29.3,5.0,67.0,2,11.5,0.08502024291497975,21.0,2.0,1.0,23.19047619047619
1465,0.5,44.35,5.0,52.0,2,10.4,0.02040816326530612,26.0,2.0,1.0,27.25
1466,0.5,25.1,3.0,29.0,2,7.25,0.041666666666666664,13.5,2.0,1.0,15.5
1467,0.5,23.2,1.0,56.0,2,7.6,0.07042253521126761,11.0,2.0,1.0,18.4
1468,0.5,47.55,3.0,81.0,2,7.45,0.058823529411764705,28.0,2.0,2.0,29.125
1469,0.5,49.2,1.0,60.0,2,5.0,0.0421455938697318,12.0,2.0,1.0,23.636363636363637
1470,0.5,90.4,8.0,108.0,2,11.45,0.06177606177606178,54.0,2.0,3.0,52.0625
1471,0.5,35.15,8.0,38.0,2,18.45,0.029850746268656716,20.0,2.0,1.0,23.333333333333332
1472,0.5,35.6,5.0,89.0,2,13.2,0.07364341085271318,24.0,2.0,2.0,28.31578947368421
1473,0.5,35.6,4.0,41.0,2,8.4,0.04782608695652174,30.0,2.0,4.0,24.272727272727273
1474,0.5,31.6,4.0,47.0,2,9.6,0.04583333333333333,21.0,2.0,1.0,22.636363636363637
1475,0.5,36.7,3.0,85.0,2,6.95,0.060240963855421686,20.5,2.0,2.0,29.4
1476,0.5,37.1,1.0,50.0,2,1.95,0.05303030303030303,19.0,2.0,1.0,20.928571428571427
1477,0.5,26.15,3.0,60.0,2,4.9,0.0625,13.5,2.0,2.0,19.714285714285715
1478,0.5,29.3,1.0,54.0,2,6.0,0.04205607476635514,15.0,2.0,1.0,19.77777777777778
1479,0.5,35.5,1.0,102.0,2,2.4,0.023255813953488372,5.0,2.0,1.0,23.6
1480,0.5,32.1,4.0,37.0,2,7.8,0.05429864253393665,22.5,2.0,1.0,20.916666666666668
1481,0.5,35.0,1.0,66.0,2,6.95,0.05263157894736842,17.5,2.0,2.0,24.083333333333332
1482,0.5,35.5,7.0,46.0,2,11.2,0.027932960893854747,21.0,2.0,1.0,23.6
1483,0.5,38.4,5.0,87.0,2,12.8,0.06198347107438017,29.0,2.0,1.0,29.733333333333334
1484,0.5,62.3,1.0,91.0,2,6.5,0.06532663316582915,32.0,2.0,3.0,34.38461538461539
1485,0.5,40.2,6.0,67.0,2,9.4,0.030973451327433628,16.0,2.0,1.0,25.857142857142858
1486,0.5,35.25,1.0,80.0,2,2.95,0.08653846153846154,16.5,2.0,2.0,23.166666666666668
1487,0.5,62.7,3.0,96.0,2,10.9,0.05825242718446602,36.5,2.0,1.0,40.0
1488,0.5,--,,,3,--,0.0,--,2.0,,
1489,0.5,8.0,7.0,8.0,3,7.0,0.0078125,7.5,2.0,1.0,7.5
1490,0.5,--,,,3,--,0.0,--,2.0,,
1491,0.5,27,27.0,27.0,3,27,0.004081632653061225,27,2.0,0.0,27.0
1492,0.5,34,34.0,34.0,3,34,0.00546448087431694,34,2.0,0.0,34.0
1493,0.5,14.9,1.0,31.0,3,3.1,0.02304147465437788,5.0,2.0,1.0,9.8
1494,0.5,--,,,3,--,0.0,--,2.0,,
1495,0.5,--,,,3,--,0.0,--,2.0,,
1496,0.5,55.0,5.0,55.0,3,5.0,0.009615384615384616,30.0,2.0,1.0,30.0
1497,0.5,13.0,7.0,13.0,3,7.0,0.008771929824561403,10.0,2.0,1.0,10.0
1498,0.5,82,82.0,82.0,3,82,0.004424778761061947,82,2.0,1.0,82.0
1499,0.5,19.0,11.0,20.0,3,11.8,0.01875,15.0,2.0,1.0,15.333333333333334
1500,0.5,--,,,3,--,0.0,--,2.0,,
1501,0.5,10.0,7.0,10.0,3,7.0,0.010362694300518135,8.5,2.0,1.0,8.5
1502,0.5,39.0,6.0,39.0,3,6.0,0.008695652173913044,22.5,2.0,1.0,22.5
1503,0.5,11.3,1.0,12.0,3,5.2,0.024271844660194174,7.0,2.0,1.0,7.6
1504,0.5,24.2,15.0,26.0,3,16.8,0.01694915254237288,20.5,2.0,1.0,20.5
1505,0.5,--,,,3,--,0.0,--,2.0,,
1506,0.5,--,,,3,--,0.0,--,2.0,,
1507,0.5,--,,,3,--,0.0,--,2.0,,
1508,0.5,10.6,4.0,12.0,3,4.2,0.013043478260869565,5.0,2.0,1.0,7.0
1509,0.5,3,3.0,3.0,3,3,0.0037735849056603774,3,2.0,1.0,3.0
1510,0.5,11.8,2.0,23.0,3,4.1,0.01937984496124031,6.0,2.0,1.0,8.6
1511,0.5,78,78.0,78.0,3,78,0.004405286343612335,78,2.0,1.0,78.0
1512,0.5,--,,,4,--,0.0,--,2.0,,
1513,0.5,--,,,4,--,0.0,--,2.0,,
1514,0.5,--,,,4,--,0.0,--,2.0,,
1515,0.5,16,16.0,16.0,4,16,0.004310344827586207,16,2.0,0.0,16.0
1516,0.5,--,,,4,--,0.0,--,2.0,,
1517,0.5,--,,,4,--,0.0,--,2.0,,
1518,0.5,--,,,4,--,0.0,--,2.0,,
1519,0.5,--,,,4,--,0.0,--,2.0,,
1520,0.5,25,25.0,25.0,4,25,0.003355704697986577,25,2.0,0.0,25.0
1521,0.5,--,,,4,--,0.0,--,2.0,,
1522,0.5,--,,,4,--,0.0,--,2.0,,
1523,0.5,--,,,4,--,0.0,--,2.0,,
1524,0.5,--,,,4,--,0.0,--,2.0,,
1525,0.5,--,,,4,--,0.0,--,2.0,,
1526,0.5,14,14.0,14.0,4,14,0.004608294930875576,14,2.0,0.0,14.0
1527,0.5,--,,,4,--,0.0,--,2.0,,
1528,0.5,--,,,4,--,0.0,--,2.0,,
1529,0.5,--,,,4,--,0.0,--,2.0,,
1530,0.5,--,,,4,--,0.0,--,2.0,,
1531,0.5,--,,,4,--,0.0,--,2.0,,
1532,0.5,--,,,4,--,0.0,--,2.0,,
1533,0.5,--,,,4,--,0.0,--,2.0,,
1534,0.5,--,,,4,--,0.0,--,2.0,,
1535,0.5,--,,,4,--,0.0,--,2.0,,
1536,0.5,--,,,5,--,0.0,--,2.0,,
1537,0.5,--,,,5,--,0.0,--,2.0,,
1538,0.5,--,,,5,--,0.0,--,2.0,,
1539,0.5,--,,,5,--,0.0,--,2.0,,
1540,0.5,--,,,5,--,0.0,--,2.0,,
1541,0.5,--,,,5,--,0.0,--,2.0,,
1542,0.5,--,,,5,--,0.0,--,2.0,,
1543,0.5,--,,,5,--,0.0,--,2.0,,
1544,0.5,--,,,5,--,0.0,--,2.0,,
1545,0.5,--,,,5,--,0.0,--,2.0,,
1546,0.5,--,,,5,--,0.0,--,2.0,,
1547,0.5,--,,,5,--,0.0,--,2.0,,
1548,0.5,--,,,5,--,0.0,--,2.0,,
1549,0.5,--,,,5,--,0.0,--,2.0,,
1550,0.5,--,,,5,--,0.0,--,2.0,,
1551,0.5,--,,,5,--,0.0,--,2.0,,
1552,0.5,--,,,5,--,0.0,--,2.0,,
1553,0.5,--,,,5,--,0.0,--,2.0,,
1554,0.5,--,,,5,--,0.0,--,2.0,,
1555,0.5,--,,,5,--,0.0,--,2.0,,
1556,0.5,--,,,5,--,0.0,--,2.0,,
1557,0.5,--,,,5,--,0.0,--,2.0,,
1558,0.5,--,,,5,--,0.0,--,2.0,,
1559,0.5,--,,,5,--,0.0,--,2.0,,
1560,1.0,226.2,1.0,1803.0,1,44.0,0.5544041450777202,98.0,2.0,21.0,262.0093457943925
1561,1.0,221.3,6.0,1841.0,1,46.45,0.5110132158590308,91.5,2.0,14.0,197.5
1562,1.0,309.55,1.0,1199.0,1,34.45,0.4305555555555556,89.5,2.0,12.0,250.55645161290323
1563,1.0,244.35,2.0,1207.0,1,32.9,0.44081632653061226,93.0,2.0,10.0,177.67592592592592
1564,1.0,126.45,1.0,1423.0,1,29.8,0.4777327935222672,72.0,2.0,8.0,162.96610169491527
1565,1.0,803.75,1.0,1923.0,1,62.75,0.5729166666666666,181.5,2.0,20.0,442.46363636363634
1566,1.0,287.4,1.0,2544.0,1,44.0,0.5776699029126213,99.0,2.0,22.0,392.73949579831935
1567,1.0,334.2,3.0,2321.0,1,47.85,0.4372093023255814,121.5,2.0,17.0,345.86170212765956
1568,1.0,432.8,4.0,2025.0,1,40.0,0.4166666666666667,111.0,2.0,12.0,435.5764705882353
1569,1.0,408.55,7.0,2568.0,1,61.45,0.5238095238095238,125.0,2.0,22.0,389.22727272727275
1570,1.0,297.4,1.0,1529.0,1,56.35,0.45627376425855515,156.0,2.0,14.0,256.0
1571,1.0,204.8,6.0,2011.0,1,40.4,0.39712918660287083,84.0,2.0,13.0,240.51807228915663
1572,1.0,326.6,1.0,1743.0,1,40.0,0.4661016949152542,157.5,2.0,18.0,308.4727272727273
1573,1.0,161.4,1.0,1326.0,1,31.4,0.3865979381443299,78.0,2.0,6.0,129.02666666666667
1574,1.0,223.2,1.0,1503.0,1,25.4,0.40444444444444444,59.0,2.0,11.0,194.25274725274724
1575,1.0,279.8,3.0,1591.0,1,47.0,0.4673913043478261,142.0,2.0,10.0,237.32558139534885
1576,1.0,272.0,1.0,1517.0,1,35.2,0.5054545454545455,115.0,2.0,16.0,245.15827338129498
1577,1.0,1213.8,1.0,1922.0,1,80.8,0.5151515151515151,177.0,2.0,20.0,540.7058823529412
1578,1.0,192.5,1.0,1734.0,1,35.35,0.484304932735426,84.0,2.0,7.0,188.75925925925927
1579,1.0,673.25,1.0,2058.0,1,57.0,0.5353159851301115,194.0,2.0,21.0,414.9583333333333
1580,1.0,258.0,1.0,1835.0,1,39.0,0.35106382978723405,124.0,2.0,12.0,224.06060606060606
1581,1.0,457.2,1.0,2174.0,1,49.2,0.5168067226890757,159.0,2.0,17.0,388.4065040650407
1582,1.0,188.6,3.0,1214.0,1,41.0,0.3391812865497076,98.5,2.0,7.0,186.9655172413793
1583,1.0,129.05,1.0,2109.0,1,31.8,0.3838383838383838,48.0,2.0,11.0,271.9605263157895
1584,1.0,76.0,2.0,100.0,2,11.8,0.13392857142857142,32.5,2.0,5.0,38.1
1585,1.0,108.75,3.0,254.0,2,38.45,0.10344827586206896,58.0,2.0,3.0,76.0
1586,1.0,86.0,3.0,1162.0,2,15.4,0.1889400921658986,37.0,2.0,3.0,103.78048780487805
1587,1.0,74.8,4.0,253.0,2,22.8,0.1111111111111111,44.0,2.0,4.0,67.73684210526316
1588,1.0,72.55,6.0,912.0,2,27.8,0.14432989690721648,43.0,2.0,4.0,87.75
1589,1.0,67.2,5.0,430.0,2,16.7,0.14857142857142858,37.0,2.0,5.0,77.61538461538461
1590,1.0,180.55,4.0,1296.0,2,38.35,0.14652014652014653,104.0,2.0,7.0,189.275
1591,1.0,373.6,1.0,1188.0,2,48.4,0.16532258064516128,96.0,2.0,8.0,223.29268292682926
1592,1.0,78.4,1.0,255.0,2,14.6,0.06918238993710692,24.0,2.0,3.0,57.27272727272727
1593,1.0,46.25,2.0,107.0,2,8.8,0.14285714285714285,18.0,2.0,3.0,30.846153846153847
1594,1.0,59.55,1.0,1173.0,2,22.75,0.15228426395939088,33.0,2.0,3.0,128.06666666666666
1595,1.0,38.0,1.0,51.0,2,5.8,0.07096774193548387,17.0,2.0,1.0,20.454545454545453
1596,1.0,56.6,1.0,143.0,2,16.8,0.09767441860465116,38.0,2.0,3.0,42.666666666666664
1597,1.0,54.15,1.0,124.0,2,14.8,0.14925373134328357,27.0,2.0,5.0,34.43333333333333
1598,1.0,41.55,5.0,100.0,2,19.0,0.13846153846153847,28.0,2.0,2.0,33.02777777777778
1599,1.0,60.3,3.0,94.0,2,12.8,0.125,32.0,2.0,3.0,38.875
1600,1.0,150.3,2.0,338.0,2,14.1,0.13744075829383887,49.0,2.0,4.0,104.10344827586206
1601,1.0,75.65,2.0,250.0,2,22.8,0.13872832369942195,48.0,2.0,3.0,64.79166666666667
1602,1.0,101.2,1.0,588.0,2,24.0,0.17326732673267325,49.0,2.0,4.0,107.82857142857142
1603,1.0,60.0,4.0,212.0,2,19.1,0.11413043478260869,33.0,2.0,4.0,49.523809523809526
1604,1.0,65.0,10.0,725.0,2,21.7,0.1390728476821192,38.0,2.0,3.0,75.23809523809524
1605,1.0,28.0,1.0,72.0,2,9.6,0.07462686567164178,14.0,2.0,1.0,22.466666666666665
1606,1.0,51.6,2.0,171.0,2,12.25,0.09174311926605505,33.5,2.0,4.0,49.4
1607,1.0,50.5,1.0,293.0,2,12.45,0.15151515151515152,18.0,2.0,6.0,46.375
1608,1.0,26.2,2.0,58.0,3,8.8,0.04072398190045249,14.0,2.0,2.0,20.22222222222222
1609,1.0,20.4,5.0,24.0,3,9.05,0.020512820512820513,15.0,2.0,1.0,14.75
1610,1.0,23.3,4.0,75.0,3,9.1,0.05531914893617021,15.0,2.0,1.0,21.153846153846153
1611,1.0,199.5,2.0,313.0,3,32.2,0.058823529411764705,92.5,2.0,6.0,115.85714285714286
1612,1.0,17.0,3.0,17.0,3,3.0,0.012195121951219513,10.0,2.0,0.0,10.0
1613,1.0,31.5,2.0,35.0,3,2.7,0.027777777777777776,8.0,2.0,0.0,15.6
1614,1.0,30.4,7.0,57.0,3,7.0,0.020491803278688523,15.0,2.0,2.0,21.0
1615,1.0,32.2,7.0,42.0,3,10.4,0.030973451327433628,24.0,2.0,2.0,22.428571428571427
1616,1.0,48.0,5.0,57.0,3,6.4,0.013513513513513514,12.0,2.0,1.0,24.666666666666668
1617,1.0,38.0,3.0,64.0,3,12.2,0.05314009661835749,19.0,2.0,1.0,27.454545454545453
1618,1.0,35.4,2.0,48.0,3,4.6,0.03414634146341464,20.0,2.0,1.0,21.0
1619,1.0,39.2,16.0,40.0,3,20.0,0.013761467889908258,36.0,2.0,1.0,30.666666666666668
1620,1.0,43.8,10.0,60.0,3,15.8,0.030042918454935622,38.0,2.0,3.0,33.57142857142857
1621,1.0,27.9,10.0,30.0,3,11.4,0.02403846153846154,15.0,2.0,1.0,18.8
1622,1.0,33.0,4.0,82.0,3,15.2,0.048034934497816595,23.0,2.0,2.0,29.272727272727273
1623,1.0,20.0,12.0,20.0,3,12.0,0.00784313725490196,16.0,2.0,0.0,16.0
1624,1.0,33.4,4.0,70.0,3,10.8,0.05531914893617021,15.0,2.0,2.0,22.153846153846153
1625,1.0,17,17.0,17.0,3,17,0.004807692307692308,17,2.0,0.0,17.0
