,TARGET_SCALE,Q2,AVG,N_SURG,Q3,Q1,MIN,BG_SCALE,MAX_QUEUE_LENGTH,MAX,PART
413,0.5,--,,5,--,--,,0.5,,,0.0
414,0.5,--,,5,--,--,,0.5,,,0.0
415,0.5,--,,5,--,--,,0.5,,,0.0
416,0.5,--,,5,--,--,,0.5,,,0.0
417,0.5,--,,5,--,--,,0.5,,,0.0
418,0.5,--,,5,--,--,,0.5,,,0.0
419,0.5,--,,5,--,--,,0.5,,,0.0
420,0.5,--,,5,--,--,,0.5,,,0.0
421,0.5,--,,5,--,--,,0.5,,,0.0
422,0.5,--,,5,--,--,,0.5,,,0.0
423,0.5,--,,5,--,--,,0.5,,,0.0
424,0.5,--,,5,--,--,,0.5,,,0.0
425,0.5,--,,5,--,--,,0.5,,,0.0
426,0.5,--,,5,--,--,,0.5,,,0.0
427,0.5,--,,5,--,--,,0.5,,,0.0
428,0.5,--,,5,--,--,,0.5,,,0.0
429,0.5,--,,5,--,--,,0.5,,,0.0
430,0.5,--,,5,--,--,,0.5,,,0.0
431,0.5,--,,5,--,--,,0.5,,,0.0
432,0.5,--,,5,--,--,,0.5,,,0.0
433,0.5,--,,5,--,--,,0.5,,,0.0
434,0.5,--,,5,--,--,,0.5,,,0.0
435,0.5,--,,5,--,--,,0.5,,,0.0
436,0.5,--,,5,--,--,,0.5,,,0.0
437,0.5,--,,5,--,--,,0.5,,,0.0
438,0.5,--,,5,--,--,,0.5,,,0.0
439,0.5,--,,5,--,--,,0.5,,,0.0
440,0.5,--,,5,--,--,,0.5,,,0.0
441,0.5,--,,5,--,--,,0.5,,,0.0
442,0.5,--,,5,--,--,,0.5,,,0.0
443,0.5,--,,5,--,--,,0.5,,,0.0
444,0.5,--,,5,--,--,,0.5,,,0.0
445,0.5,--,,5,--,--,,0.5,,,0.0
446,0.5,--,,5,--,--,,0.5,,,0.0
447,0.5,--,,5,--,--,,0.5,,,0.0
448,0.5,--,,5,--,--,,0.5,,,0.0
449,0.5,--,,5,--,--,,0.5,,,0.0
450,0.5,--,,5,--,--,,0.5,,,0.0
451,0.5,--,,5,--,--,,0.5,,,0.0
452,0.5,--,,5,--,--,,0.5,,,0.0
453,0.5,--,,5,--,--,,0.5,,,0.0
454,0.5,--,,5,--,--,,0.5,,,0.0
455,0.5,--,,5,--,--,,0.5,,,0.0
456,0.5,--,,5,--,--,,0.5,,,0.0
457,0.5,--,,5,--,--,,0.5,,,0.0
458,0.5,--,,5,--,--,,0.5,,,0.0
459,0.5,--,,5,--,--,,0.5,,,0.0
460,0.5,--,,5,--,--,,0.5,,,0.0
461,0.5,--,,5,--,--,,0.5,,,0.0
462,0.5,--,,5,--,--,,0.5,,,0.0
463,0.5,--,,5,--,--,,0.5,,,0.0
464,0.5,--,,5,--,--,,0.5,,,0.0
465,0.5,--,,5,--,--,,0.5,,,0.0
466,0.5,--,,5,--,--,,0.5,,,0.0
467,0.5,--,,5,--,--,,0.5,,,0.0
468,0.5,--,,5,--,--,,0.5,,,0.0
469,0.5,--,,5,--,--,,0.5,,,0.0
470,0.5,--,,5,--,--,,0.5,,,0.0
471,0.5,--,,5,--,--,,0.5,,,0.0
472,0.5,--,,5,--,--,,0.5,,,0.0
473,0.5,--,,5,--,--,,0.5,,,0.0
474,0.5,--,,5,--,--,,0.5,,,0.0
475,0.5,--,,5,--,--,,0.5,,,0.0
476,0.5,--,,5,--,--,,0.5,,,0.0
477,0.5,--,,5,--,--,,0.5,,,0.0
478,0.5,--,,5,--,--,,0.5,,,0.0
479,0.5,--,,5,--,--,,0.5,,,0.0
480,0.5,--,,5,--,--,,0.5,,,0.0
481,0.5,--,,5,--,--,,0.5,,,0.0
482,0.5,--,,5,--,--,,0.5,,,0.0
483,0.5,--,,5,--,--,,0.5,,,0.0
484,0.5,--,,5,--,--,,0.5,,,0.0
485,0.5,--,,5,--,--,,0.5,,,0.0
486,0.5,--,,5,--,--,,0.5,,,0.0
487,0.5,--,,5,--,--,,0.5,,,0.0
488,0.5,--,,5,--,--,,0.5,,,0.0
489,0.5,--,,5,--,--,,0.5,,,0.0
490,0.5,--,,5,--,--,,0.5,,,0.0
491,0.5,--,,5,--,--,,0.5,,,0.0
492,0.5,--,,5,--,--,,0.5,,,0.0
493,0.5,--,,5,--,--,,0.5,,,0.0
494,0.5,--,,5,--,--,,0.5,,,0.0
495,0.5,--,,5,--,--,,0.5,,,0.0
496,0.5,--,,5,--,--,,0.5,,,0.0
497,0.5,--,,5,--,--,,0.5,,,0.0
498,0.5,--,,5,--,--,,0.5,,,0.0
499,0.5,--,,5,--,--,,0.5,,,0.0
500,0.5,101.0,157.625,1,225.4,49.8,1.0,1.0,3.0,500.0,0.2857142857142857
501,0.5,72.5,123.5,1,228.6,34.15,15.0,1.0,4.0,322.0,0.2702702702702703
502,0.5,111.5,278.3333333333333,1,336.0,67.55,2.0,1.0,6.0,1077.0,0.2
503,0.5,95.5,382.7,1,497.9,46.0,39.0,1.0,14.0,2174.0,0.2564102564102564
504,0.5,138.0,179.16666666666666,1,286.25,67.8,45.0,1.0,5.0,405.0,0.17142857142857143
505,0.5,118.0,360.55555555555554,1,759.5,41.3,27.0,1.0,5.0,1036.0,0.23684210526315788
506,0.5,81.5,272.75,1,273.85,46.0,17.0,1.0,4.0,1367.0,0.27586206896551724
507,0.5,1139.0,1072.8333333333333,1,1809.35,201.3,74.0,1.0,8.0,2082.0,0.2608695652173913
508,0.5,65.0,256.1111111111111,1,244.3,30.7,6.0,1.0,5.0,1457.0,0.32142857142857145
509,0.5,132.0,409.26666666666665,1,482.8,46.0,13.0,1.0,8.0,1758.0,0.40540540540540543
510,0.5,128.5,484.8125,1,1004.75,75.25,30.0,1.0,6.0,1816.0,0.42105263157894735
511,0.5,99.0,240.93333333333334,1,240.0,37.6,29.0,1.0,4.0,1857.0,0.40540540540540543
512,0.5,109.0,187.0,1,273.5,76.3,28.0,1.0,9.0,543.0,0.20833333333333334
513,0.5,85.0,195.1764705882353,1,171.9,47.2,9.0,1.0,5.0,1559.0,0.3333333333333333
514,0.5,115.0,112.57142857142857,1,148.2,32.4,27.0,1.0,3.0,298.0,0.19444444444444445
515,0.5,68.0,252.16666666666666,1,225.0,33.8,5.0,1.0,7.0,1477.0,0.3673469387755102
516,0.5,133.0,383.8888888888889,1,497.4,67.2,34.0,1.0,13.0,1708.0,0.3103448275862069
517,0.5,95.0,161.0,1,229.3,64.1,55.0,1.0,9.0,454.0,0.15151515151515152
518,0.5,59.5,70.0,1,86.95,19.0,19.0,1.0,1.0,181.0,0.2608695652173913
519,0.5,59.0,108.73333333333333,1,117.6,44.6,6.0,1.0,6.0,454.0,0.4411764705882353
520,0.5,97.0,118.4,1,200.2,43.45,28.0,1.0,4.0,258.0,0.3448275862068966
521,0.5,41.0,170.7,1,308.85,31.55,14.0,1.0,6.0,792.0,0.3333333333333333
522,0.5,66.0,160.5,1,246.55,35.85,17.0,1.0,4.0,548.0,0.3333333333333333
523,0.5,61.0,74.75,1,117.35,38.45,3.0,1.0,3.0,161.0,0.22857142857142856
524,0.5,641.0,751.6923076923077,1,1349.2,84.1,6.0,1.0,10.0,1988.0,0.2826086956521739
525,0.5,187.0,368.77777777777777,1,504.8,84.9,5.0,1.0,5.0,1753.0,0.391304347826087
526,0.5,110.0,354.90909090909093,1,418.8,80.6,49.0,1.0,5.0,2130.0,0.3142857142857143
527,0.5,168.0,381.4,1,645.9,27.4,12.0,1.0,3.0,1348.0,0.18518518518518517
528,0.5,275.5,527.8571428571429,1,469.25,24.9,17.0,1.0,10.0,2512.0,0.42424242424242425
529,0.5,203.0,452.8888888888889,1,737.5,69.75,28.0,1.0,17.0,2235.0,0.5294117647058824
530,0.5,501.5,609.5,1,1071.25,66.3,4.0,1.0,9.0,1714.0,0.5714285714285714
531,0.5,206.0,383.4761904761905,1,414.5,61.6,9.0,1.0,16.0,1981.0,0.4117647058823529
532,0.5,184.0,259.7142857142857,1,474.8,61.8,38.0,1.0,6.0,587.0,0.35
533,0.5,55.0,115.44,1,111.0,19.7,2.0,1.0,8.0,1049.0,0.38461538461538464
534,0.5,77.5,112.5,1,179.6,18.45,1.0,1.0,7.0,372.0,0.2857142857142857
535,0.5,128.0,221.44444444444446,1,253.0,37.4,15.0,1.0,6.0,957.0,0.25
536,0.5,70.0,177.125,1,159.9,29.15,4.0,1.0,3.0,904.0,0.2962962962962963
537,0.5,47.0,81.73684210526316,1,143.2,18.6,1.0,1.0,2.0,248.0,0.48717948717948717
538,0.5,114.5,276.3333333333333,1,297.3,95.1,45.0,1.0,7.0,1214.0,0.4444444444444444
539,0.5,180.0,270.53333333333336,1,242.6,103.6,8.0,1.0,6.0,1422.0,0.3333333333333333
540,0.5,208.0,544.0,1,1099.6,117.0,25.0,1.0,4.0,1293.0,0.2916666666666667
541,0.5,63.0,337.8,1,523.1,24.3,18.0,1.0,2.0,1459.0,0.10869565217391304
542,0.5,25.0,46.5,1,77.3,13.35,1.0,1.0,2.0,140.0,0.35294117647058826
543,0.5,178.5,190.25,1,312.75,70.1,17.0,1.0,2.0,387.0,0.14814814814814814
544,0.5,209.0,239.55555555555554,1,260.7,104.6,35.0,1.0,11.0,799.0,0.28125
545,0.5,119.0,133.66666666666666,1,177.05,49.7,8.0,1.0,6.0,365.0,0.375
546,0.5,45.0,80.72727272727273,1,113.4,30.2,17.0,1.0,4.0,240.0,0.3333333333333333
547,0.5,74.0,80.28571428571429,1,101.4,58.2,56.0,1.0,2.0,132.0,0.2413793103448276
548,0.5,128.0,161.42857142857142,1,188.4,46.8,10.0,1.0,8.0,491.0,0.23333333333333334
549,0.5,138.0,267.5,1,330.5,40.6,6.0,1.0,5.0,1304.0,0.32432432432432434
550,0.5,338.0,381.3333333333333,1,526.8,253.2,232.0,1.0,7.0,574.0,0.13636363636363635
551,0.5,110.0,150.85714285714286,1,186.8,43.8,30.0,1.0,9.0,483.0,0.5
552,0.5,297.0,307.44444444444446,1,489.1,68.6,23.0,1.0,5.0,768.0,0.3103448275862069
553,0.5,91.0,150.07142857142858,1,127.9,41.95,13.0,1.0,5.0,1049.0,0.4375
554,0.5,59.0,194.26666666666668,1,181.2,20.8,12.0,1.0,9.0,941.0,0.30612244897959184
555,0.5,52.0,99.0,1,140.4,42.3,8.0,1.0,3.0,292.0,0.2653061224489796
556,0.5,154.0,212.11111111111111,1,251.3,77.4,45.0,1.0,5.0,752.0,0.25
557,0.5,144.0,515.4285714285714,1,664.9,66.3,40.0,1.0,8.0,2254.0,0.6363636363636364
558,0.5,40.0,34.8,1,51.2,17.4,2.0,1.0,1.0,61.0,0.21739130434782608
559,0.5,82.0,144.53846153846155,1,115.3,25.1,3.0,1.0,3.0,922.0,0.3170731707317073
560,0.5,49.0,308.0,1,475.8,35.4,1.0,1.0,9.0,1598.0,0.44
561,0.5,113.0,183.21052631578948,1,240.4,40.8,2.0,1.0,10.0,1028.0,0.4318181818181818
562,0.5,94.0,224.7,1,366.75,41.55,10.0,1.0,7.0,1016.0,0.4
563,0.5,198.5,561.8571428571429,1,873.95,27.0,11.0,1.0,12.0,2770.0,0.42424242424242425
564,0.5,132.5,244.94444444444446,1,373.2,63.95,9.0,1.0,11.0,1010.0,0.4186046511627907
565,0.5,65.0,117.15384615384616,1,151.8,33.4,20.0,1.0,5.0,375.0,0.4642857142857143
566,0.5,54.0,116.18181818181819,1,206.6,29.0,1.0,1.0,6.0,357.0,0.25
567,0.5,152.5,435.1666666666667,1,1028.3,56.3,5.0,1.0,6.0,1224.0,0.23076923076923078
568,0.5,104.0,391.93333333333334,1,618.4,33.2,8.0,1.0,7.0,1511.0,0.38461538461538464
569,0.5,892.5,1049.7142857142858,1,2076.05,206.1,28.0,1.0,15.0,2381.0,0.4666666666666667
570,0.5,172.0,318.72727272727275,1,458.6,103.0,7.0,1.0,7.0,1346.0,0.2972972972972973
571,0.5,86.0,248.14285714285714,1,139.0,44.0,29.0,1.0,3.0,1250.0,0.21212121212121213
572,0.5,153.0,253.69230769230768,1,291.2,20.4,8.0,1.0,6.0,1262.0,0.41935483870967744
573,0.5,271.0,619.625,1,1175.95,134.25,53.0,1.0,8.0,1784.0,0.38095238095238093
574,0.5,57.0,210.0,1,258.3,21.4,6.0,1.0,11.0,934.0,0.3333333333333333
575,0.5,137.5,170.25,1,270.95,76.1,68.0,1.0,2.0,338.0,0.15384615384615385
576,0.5,132.5,218.4,1,229.65,53.95,17.0,1.0,4.0,897.0,0.3448275862068966
577,0.5,45.0,153.88888888888889,1,272.4,25.6,4.0,1.0,7.0,609.0,0.2727272727272727
578,0.5,119.0,216.42857142857142,1,183.6,41.4,3.0,1.0,6.0,991.0,0.32558139534883723
579,0.5,160.0,575.0,1,960.8,58.0,26.0,1.0,13.0,1961.0,0.5769230769230769
580,0.5,134.0,169.73684210526315,1,237.6,71.2,16.0,1.0,5.0,755.0,0.5
581,0.5,74.0,207.72727272727272,1,259.4,18.2,5.0,1.0,6.0,1084.0,0.44
582,0.5,106.0,205.0625,1,270.25,45.8,4.0,1.0,4.0,1162.0,0.45714285714285713
583,0.5,177.5,308.5625,1,294.95,35.4,22.0,1.0,5.0,1357.0,0.3137254901960784
584,0.5,198.0,503.0,1,710.85,85.15,6.0,1.0,14.0,2245.0,0.5
585,0.5,43.0,58.09090909090909,1,76.6,35.6,4.0,1.0,1.0,141.0,0.4230769230769231
586,0.5,597.0,722.375,1,1433.55,36.7,34.0,1.0,6.0,1630.0,0.25
587,0.5,115.0,170.875,1,209.7,31.25,9.0,1.0,4.0,645.0,0.42105263157894735
588,0.5,61.5,220.0625,1,273.1,12.3,1.0,1.0,5.0,1596.0,0.47058823529411764
589,0.5,191.0,259.57142857142856,1,212.4,35.2,3.0,1.0,7.0,1129.0,0.2
590,0.5,183.0,267.1333333333333,1,258.0,45.8,19.0,1.0,9.0,1500.0,0.40540540540540543
591,0.5,70.0,169.8181818181818,1,267.2,46.2,9.0,1.0,5.0,659.0,0.3142857142857143
592,0.5,56.0,102.5,1,191.15,23.9,7.0,1.0,3.0,308.0,0.3333333333333333
593,0.5,117.5,497.8,1,1101.2,9.85,1.0,1.0,15.0,1687.0,0.2857142857142857
594,0.5,107.0,260.61538461538464,1,236.7,41.9,6.0,1.0,5.0,1175.0,0.48148148148148145
595,0.5,--,,1,--,--,,1.0,,,0.0
596,0.5,107.5,293.75,1,205.7,50.7,23.0,1.0,4.0,1600.0,0.1951219512195122
597,0.5,116.5,205.125,1,212.0,46.95,1.0,1.0,8.0,1145.0,0.4444444444444444
598,0.5,80.0,223.11111111111111,1,215.5,46.35,5.0,1.0,6.0,1319.0,0.35294117647058826
599,0.5,89.5,212.375,1,298.25,30.3,13.0,1.0,7.0,1196.0,0.42105263157894735
600,0.5,130.0,176.0,2,315.6,54.8,36.0,1.0,3.0,362.0,0.0967741935483871
601,0.5,21,21.0,2,21,21,21.0,1.0,0.0,21.0,0.027777777777777776
602,0.5,--,,2,--,--,,1.0,,,0.0
603,0.5,49,49.0,2,49,49,49.0,1.0,1.0,49.0,0.027777777777777776
604,0.5,51.0,51.0,2,68.0,34.0,34.0,1.0,1.0,68.0,0.07407407407407407
605,0.5,69,69.0,2,69,69,69.0,1.0,1.0,69.0,0.041666666666666664
606,0.5,--,,2,--,--,,1.0,,,0.0
607,0.5,50.5,50.5,2,72.0,29.0,29.0,1.0,2.0,72.0,0.05263157894736842
608,0.5,29.0,31.714285714285715,2,41.6,17.6,8.0,1.0,2.0,72.0,0.19444444444444445
609,0.5,27.5,27.5,2,48.0,7.0,7.0,1.0,1.0,48.0,0.06060606060606061
610,0.5,30.5,30.5,2,40.0,21.0,21.0,1.0,1.0,40.0,0.04878048780487805
611,0.5,35,35.0,2,35,35,35.0,1.0,1.0,35.0,0.047619047619047616
612,0.5,90.0,405.2,2,838.3,23.7,9.0,1.0,9.0,1224.0,0.1282051282051282
613,0.5,26,26.0,2,26,26,26.0,1.0,0.0,26.0,0.02702702702702703
614,0.5,--,,2,--,--,,1.0,,,0.0
615,0.5,36.5,36.5,2,62.0,11.0,11.0,1.0,0.0,62.0,0.05
616,0.5,19,19.0,2,19,19,19.0,1.0,1.0,19.0,0.03571428571428571
617,0.5,3,3.0,2,3,3,3.0,1.0,0.0,3.0,0.02857142857142857
618,0.5,23.0,23.0,2,40.0,6.0,6.0,1.0,1.0,40.0,0.047619047619047616
619,0.5,57.5,65.75,2,101.55,31.6,19.0,1.0,1.0,129.0,0.08333333333333333
620,0.5,141.0,141.0,2,160.0,122.0,122.0,1.0,0.0,160.0,0.1
621,0.5,423.0,423.0,2,782.0,64.0,64.0,1.0,1.0,782.0,0.08
622,0.5,22,22.0,2,22,22,22.0,1.0,0.0,22.0,0.025
623,0.5,69.5,76.75,2,101.6,53.35,43.0,1.0,3.0,125.0,0.13793103448275862
624,0.5,41.0,82.0,2,117.8,20.1,4.0,1.0,2.0,297.0,0.15151515151515152
625,0.5,27.0,23.5,2,38.05,5.0,5.0,1.0,1.0,39.0,0.16216216216216217
626,0.5,19.0,26.666666666666668,2,37.4,19.0,19.0,1.0,0.0,42.0,0.14285714285714285
627,0.5,77.5,77.5,2,139.0,16.0,16.0,1.0,0.0,139.0,0.058823529411764705
628,0.5,27.0,27.0,2,43.8,10.2,6.0,1.0,0.0,48.0,0.10344827586206896
629,0.5,89.5,89.5,2,124.0,55.0,55.0,1.0,2.0,124.0,0.06451612903225806
630,0.5,37.0,28.2,2,41.3,13.5,3.0,1.0,0.0,42.0,0.10416666666666667
631,0.5,52.0,61.25,2,76.9,47.45,47.0,1.0,2.0,94.0,0.09090909090909091
632,0.5,28.0,53.25,2,93.95,17.6,14.0,1.0,3.0,143.0,0.1
633,0.5,73,73.0,2,73,73,73.0,1.0,1.0,73.0,0.04
634,0.5,440.0,506.6666666666667,2,921.6,118.4,38.0,1.0,6.0,1042.0,0.1
635,0.5,6.5,6.5,2,9.0,4.0,4.0,1.0,0.0,9.0,0.07692307692307693
636,0.5,42.0,35.0,2,45.2,22.0,17.0,1.0,1.0,46.0,0.06818181818181818
637,0.5,34,34.0,2,34,34,34.0,1.0,0.0,34.0,0.02040816326530612
638,0.5,--,,2,--,--,,1.0,,,0.0
639,0.5,497.0,497.0,2,905.0,89.0,89.0,1.0,7.0,905.0,0.07692307692307693
640,0.5,79,79.0,2,79,79,79.0,1.0,1.0,79.0,0.030303030303030304
641,0.5,43.0,42.333333333333336,2,47.8,36.6,35.0,1.0,0.0,49.0,0.09375
642,0.5,40.0,40.8,2,50.6,33.0,19.0,1.0,1.0,59.0,0.20833333333333334
643,0.5,40.0,54.5,2,100.55,11.35,1.0,1.0,0.0,137.0,0.12903225806451613
644,0.5,19,19.0,2,19,19,19.0,1.0,0.0,19.0,0.05
645,0.5,34.0,51.0,2,94.8,14.0,9.0,1.0,2.0,110.0,0.08571428571428572
646,0.5,32.0,48.6,2,83.8,15.5,5.0,1.0,1.0,116.0,0.14285714285714285
647,0.5,--,,2,--,--,,1.0,,,0.0
648,0.5,16.5,23.25,2,41.6,6.25,4.0,1.0,2.0,56.0,0.10526315789473684
649,0.5,26.5,27.0,2,39.8,14.3,8.0,1.0,1.0,47.0,0.10256410256410256
650,0.5,46.0,82.33333333333333,2,140.4,38.8,37.0,1.0,1.0,164.0,0.13043478260869565
651,0.5,239.5,239.5,2,303.0,176.0,176.0,1.0,5.0,303.0,0.1111111111111111
652,0.5,53,53.0,2,53,53,53.0,1.0,1.0,53.0,0.05
653,0.5,36.0,38.333333333333336,2,62.4,15.2,10.0,1.0,0.0,69.0,0.08823529411764706
654,0.5,16.0,16.0,2,17.0,15.0,15.0,1.0,0.0,17.0,0.05714285714285714
655,0.5,36.0,40.25,2,50.55,30.8,29.0,1.0,2.0,60.0,0.19047619047619047
656,0.5,65.0,57.666666666666664,2,67.4,45.0,40.0,1.0,1.0,68.0,0.07142857142857142
657,0.5,--,,2,--,--,,1.0,,,0.0
658,0.5,881.0,676.0,2,999.4,270.6,118.0,1.0,3.0,1029.0,0.1111111111111111
659,0.5,102.0,138.5,2,254.5,6.9,2.0,1.0,5.0,382.0,0.18181818181818182
660,0.5,80.0,212.0,2,387.6,37.2,22.0,1.0,5.0,752.0,0.21212121212121213
661,0.5,74.5,135.0,2,256.4,25.7,23.0,1.0,2.0,368.0,0.12903225806451613
662,0.5,7.0,23.0,2,49.4,3.0,2.0,1.0,2.0,60.0,0.10714285714285714
663,0.5,42.5,42.5,2,45.0,40.0,40.0,1.0,1.0,45.0,0.05405405405405406
664,0.5,58.0,61.0,2,86.0,36.9,18.0,1.0,1.0,107.0,0.15151515151515152
665,0.5,41.5,40.666666666666664,2,43.9,35.25,2.0,1.0,2.0,80.0,0.16666666666666666
666,0.5,--,,2,--,--,,1.0,,,0.0
667,0.5,51.0,42.333333333333336,2,55.0,26.2,20.0,1.0,2.0,56.0,0.1111111111111111
668,0.5,66.0,156.4,2,242.3,49.7,28.0,1.0,4.0,495.0,0.19230769230769232
669,0.5,--,,2,--,--,,1.0,,,0.0
670,0.5,18.0,27.333333333333332,2,46.0,12.4,11.0,1.0,1.0,53.0,0.08108108108108109
671,0.5,43.0,49.0,2,82.2,18.2,12.0,1.0,3.0,92.0,0.10344827586206896
672,0.5,73.5,106.75,2,99.15,51.2,35.0,1.0,3.0,373.0,0.22857142857142856
673,0.5,37.0,35.666666666666664,2,42.6,28.2,26.0,1.0,2.0,44.0,0.07142857142857142
674,0.5,47.0,47.0,2,59.0,35.0,35.0,1.0,1.0,59.0,0.05405405405405406
675,0.5,88.0,97.66666666666667,2,141.6,57.6,50.0,1.0,1.0,155.0,0.13636363636363635
676,0.5,--,,2,--,--,,1.0,,,0.0
677,0.5,14.0,20.333333333333332,2,37.2,6.0,4.0,1.0,1.0,43.0,0.07894736842105263
678,0.5,--,,2,--,--,,1.0,,,0.0
679,0.5,28.0,34.666666666666664,2,44.65,8.85,6.0,1.0,1.0,95.0,0.12
680,0.5,36.5,36.5,2,50.0,23.0,23.0,1.0,1.0,50.0,0.06451612903225806
681,0.5,246.0,246.0,2,472.0,20.0,20.0,1.0,4.0,472.0,0.08333333333333333
682,0.5,14.0,25.8,2,40.2,8.3,2.0,1.0,2.0,78.0,0.11627906976744186
683,0.5,43.5,45.166666666666664,2,80.35,8.95,8.0,1.0,1.0,87.0,0.18181818181818182
684,0.5,40,40.0,2,40,40,40.0,1.0,0.0,40.0,0.02564102564102564
685,0.5,--,,2,--,--,,1.0,,,0.0
686,0.5,35,35.0,2,35,35,35.0,1.0,0.0,35.0,0.04
687,0.5,50.0,104.5,2,184.35,35.55,27.0,1.0,5.0,291.0,0.08163265306122448
688,0.5,18.0,21.5,2,28.9,14.8,13.0,1.0,1.0,37.0,0.15384615384615385
689,0.5,60.5,62.833333333333336,2,91.15,38.65,32.0,1.0,2.0,94.0,0.16216216216216217
690,0.5,16.0,14.0,2,22.1,5.5,1.0,1.0,1.0,23.0,0.16666666666666666
691,0.5,47.5,40.0,2,53.05,22.6,15.0,1.0,1.0,54.0,0.2
692,0.5,60.0,63.666666666666664,2,68.8,60.0,60.0,1.0,2.0,71.0,0.0967741935483871
693,0.5,10.0,10.0,2,13.0,7.0,7.0,1.0,1.0,13.0,0.06666666666666667
694,0.5,14.0,21.4,2,28.8,9.1,7.0,1.0,1.0,61.0,0.14285714285714285
695,0.5,26.0,56.2,2,114.2,15.5,5.0,1.0,2.0,117.0,0.1724137931034483
696,0.5,27,27.0,2,27,27,27.0,1.0,1.0,27.0,0.03225806451612903
697,0.5,22,22.0,2,22,22,22.0,1.0,0.0,22.0,0.02702702702702703
698,0.5,--,,2,--,--,,1.0,,,0.0
699,0.5,19.0,19.0,2,30.0,8.0,8.0,1.0,0.0,30.0,0.0625
700,0.5,17,17.0,3,17,17,17.0,1.0,1.0,17.0,0.030303030303030304
701,0.5,--,,3,--,--,,1.0,,,0.0
702,0.5,--,,3,--,--,,1.0,,,0.0
703,0.5,--,,3,--,--,,1.0,,,0.0
704,0.5,--,,3,--,--,,1.0,,,0.0
705,0.5,--,,3,--,--,,1.0,,,0.0
706,0.5,--,,3,--,--,,1.0,,,0.0
707,0.5,--,,3,--,--,,1.0,,,0.0
708,0.5,--,,3,--,--,,1.0,,,0.0
709,0.5,12,12.0,3,12,12,12.0,1.0,1.0,12.0,0.05
710,0.5,--,,3,--,--,,1.0,,,0.0
711,0.5,--,,3,--,--,,1.0,,,0.0
712,0.5,--,,3,--,--,,1.0,,,0.0
713,0.5,--,,3,--,--,,1.0,,,0.0
714,0.5,--,,3,--,--,,1.0,,,0.0
715,0.5,17,17.0,3,17,17,17.0,1.0,0.0,17.0,0.025
716,0.5,76.0,76.0,3,77.0,75.0,75.0,1.0,4.0,77.0,0.06666666666666667
717,0.5,--,,3,--,--,,1.0,,,0.0
718,0.5,--,,3,--,--,,1.0,,,0.0
719,0.5,--,,3,--,--,,1.0,,,0.0
720,0.5,13,13.0,3,13,13,13.0,1.0,0.0,13.0,0.025
721,0.5,28,28.0,3,28,28,28.0,1.0,0.0,28.0,0.02040816326530612
722,0.5,--,,3,--,--,,1.0,,,0.0
723,0.5,7.0,7.0,3,9.0,5.0,5.0,1.0,0.0,9.0,0.045454545454545456
724,0.5,--,,3,--,--,,1.0,,,0.0
725,0.5,--,,3,--,--,,1.0,,,0.0
726,0.5,61,61.0,3,61,61,61.0,1.0,1.0,61.0,0.037037037037037035
727,0.5,--,,3,--,--,,1.0,,,0.0
728,0.5,--,,3,--,--,,1.0,,,0.0
729,0.5,36.0,36.0,3,40.0,32.0,32.0,1.0,1.0,40.0,0.04878048780487805
730,0.5,--,,3,--,--,,1.0,,,0.0
731,0.5,--,,3,--,--,,1.0,,,0.0
732,0.5,--,,3,--,--,,1.0,,,0.0
733,0.5,--,,3,--,--,,1.0,,,0.0
734,0.5,--,,3,--,--,,1.0,,,0.0
735,0.5,3,3.0,3,3,3,3.0,1.0,0.0,3.0,0.021739130434782608
736,0.5,--,,3,--,--,,1.0,,,0.0
737,0.5,--,,3,--,--,,1.0,,,0.0
738,0.5,--,,3,--,--,,1.0,,,0.0
739,0.5,--,,3,--,--,,1.0,,,0.0
740,0.5,--,,3,--,--,,1.0,,,0.0
741,0.5,--,,3,--,--,,1.0,,,0.0
742,0.5,7,7.0,3,7,7,7.0,1.0,0.0,7.0,0.02857142857142857
743,0.5,--,,3,--,--,,1.0,,,0.0
744,0.5,--,,3,--,--,,1.0,,,0.0
745,0.5,--,,3,--,--,,1.0,,,0.0
746,0.5,--,,3,--,--,,1.0,,,0.0
747,0.5,--,,3,--,--,,1.0,,,0.0
748,0.5,--,,3,--,--,,1.0,,,0.0
749,0.5,20,20.0,3,20,20,20.0,1.0,0.0,20.0,0.04
750,0.5,--,,3,--,--,,1.0,,,0.0
751,0.5,17.0,17.666666666666668,3,18.6,17.0,17.0,1.0,1.0,19.0,0.07142857142857142
752,0.5,--,,3,--,--,,1.0,,,0.0
753,0.5,59,59.0,3,59,59,59.0,1.0,0.0,59.0,0.034482758620689655
754,0.5,31,31.0,3,31,31,31.0,1.0,0.0,31.0,0.03333333333333333
755,0.5,--,,3,--,--,,1.0,,,0.0
756,0.5,2,2.0,3,2,2,2.0,1.0,0.0,2.0,0.03333333333333333
757,0.5,--,,3,--,--,,1.0,,,0.0
758,0.5,70,70.0,3,70,70,70.0,1.0,2.0,70.0,0.024390243902439025
759,0.5,20,20.0,3,20,20,20.0,1.0,0.0,20.0,0.024390243902439025
760,0.5,--,,3,--,--,,1.0,,,0.0
761,0.5,28,28.0,3,28,28,28.0,1.0,0.0,28.0,0.025
762,0.5,--,,3,--,--,,1.0,,,0.0
763,0.5,--,,3,--,--,,1.0,,,0.0
764,0.5,--,,3,--,--,,1.0,,,0.0
765,0.5,--,,3,--,--,,1.0,,,0.0
