,QUEUE_LENGTH,ID,TIME,STATE,QUEUE_TIME,PAT_CLASS,DIRECTION
119841,0,560,978431,I,0,0,IN
119842,0,701,978432,E,0,0,OUT
119843,0,701,978432,F,0,0,IN
119844,0,402,978450,E,0,0,OUT
119845,0,402,978450,F,0,0,IN
119846,0,435,978459,F,0,0,OUT
119847,0,435,978459,E,0,0,IN
119848,0,399,978463,F,0,0,OUT
119849,0,399,978463,E,0,0,IN
119850,0,540,978472,E,0,0,OUT
119851,0,540,978472,F,0,0,IN
119852,0,116,978476,F,0,0,OUT
119853,0,116,978476,E,0,0,IN
119854,0,179,978478,E,0,0,OUT
119855,0,179,978478,F,0,0,IN
119856,0,17,978490,E,0,0,OUT
119857,0,17,978490,I,0,0,IN
119858,0,305,978493,F,0,0,OUT
119859,0,305,978493,E,0,0,IN
119860,0,524,978497,E,0,0,OUT
119861,0,524,978497,F,0,0,IN
119862,0,560,978511,I,0,0,OUT
119863,0,560,978511,F,0,0,IN
119864,0,450,978517,E,0,0,OUT
119865,0,450,978517,F,0,0,IN
119866,0,17,978520,I,0,0,OUT
119867,0,17,978520,F,0,0,IN
119868,0,320,978548,F,0,0,OUT
119869,0,320,978548,I,0,0,IN
119870,0,258,978569,F,0,0,OUT
119871,0,258,978569,E,0,0,IN
119872,0,45,978591,F,0,0,OUT
119873,0,45,978591,E,0,0,IN
119874,0,524,978600,F,0,0,OUT
119875,0,524,978600,E,0,0,IN
119876,0,84,978601,E,0,0,OUT
119877,0,84,978601,F,0,0,IN
119878,0,320,978618,I,0,0,OUT
119879,0,320,978618,F,0,0,IN
119880,0,402,978623,F,0,0,OUT
119881,0,402,978623,I,0,0,IN
119882,0,495,978625,E,0,0,OUT
119883,0,495,978625,F,0,0,IN
119884,0,527,978639,E,0,0,OUT
119885,0,527,978639,I,0,0,IN
119886,0,677,978640,F,0,0,OUT
119887,0,677,978640,E,0,0,IN
119888,0,402,978653,I,0,0,OUT
119889,0,402,978653,F,0,0,IN
119890,0,527,978679,I,0,0,OUT
119891,0,527,978679,F,0,0,IN
119892,0,68,978685,E,0,0,OUT
119893,0,68,978685,F,0,0,IN
119894,0,37,978690,F,0,0,OUT
119895,0,37,978690,E,0,0,IN
119896,0,288,978708,F,0,0,OUT
119897,0,288,978708,E,0,0,IN
119898,0,326,978722,E,0,0,OUT
119899,0,326,978722,I,0,0,IN
119900,0,540,978724,F,0,0,OUT
119901,0,540,978724,I,0,0,IN
119902,0,527,978724,F,0,0,OUT
119903,0,527,978724,I,0,0,IN
119904,0,310,978734,F,0,0,OUT
119905,0,310,978734,I,0,0,IN
119906,0,729,978753,E,0,0,OUT
119907,0,729,978753,I,0,0,IN
119908,0,162,978754,F,0,0,OUT
119909,0,162,978754,E,0,0,IN
119910,0,314,978757,E,0,0,OUT
119911,0,314,978757,F,0,0,IN
119912,0,540,978764,I,0,0,OUT
119913,0,540,978764,F,0,0,IN
119914,0,679,978774,F,0,0,OUT
119915,0,679,978774,E,0,0,IN
119916,0,314,978778,F,0,0,OUT
119917,0,314,978778,E,0,0,IN
119918,0,320,978787,F,0,0,OUT
119919,0,320,978787,I,0,0,IN
119920,0,326,978792,I,0,0,OUT
119921,0,326,978792,F,0,0,IN
119922,0,251,978795,E,0,0,OUT
119923,0,251,978795,F,0,0,IN
119924,0,501,978796,E,0,0,OUT
119925,0,501,978796,F,0,0,IN
119926,0,45,978797,E,0,0,OUT
119927,0,45,978797,F,0,0,IN
119928,0,619,978803,E,0,0,OUT
119929,0,619,978803,F,0,0,IN
119930,0,560,978804,F,0,0,OUT
119931,0,560,978804,I,0,0,IN
119932,0,68,978804,F,0,0,OUT
119933,0,68,978804,I,0,0,IN
119934,0,495,978809,F,0,0,OUT
119935,0,495,978809,E,0,0,IN
119936,0,527,978814,I,40,0,OUT
119937,0,527,978814,F,0,0,IN
119938,0,326,978816,F,0,0,OUT
119939,0,326,978816,E,0,0,IN
119940,0,734,978822,F,0,0,OUT
119941,0,734,978822,E,0,0,IN
119942,2,729,978834,I,61,0,OUT
119943,0,729,978834,F,0,0,IN
119944,1,310,978842,I,58,0,OUT
119945,0,310,978842,E,0,0,IN
119946,0,459,978844,F,0,0,OUT
119947,0,459,978844,I,0,0,IN
119948,2,320,978854,I,47,0,OUT
119949,0,320,978854,F,0,0,IN
119950,0,310,978859,E,0,0,OUT
119951,0,310,978859,F,0,0,IN
119952,0,389,978869,E,0,0,OUT
119953,0,389,978869,F,0,0,IN
119954,0,501,978871,F,0,0,OUT
119955,0,501,978871,E,0,0,IN
119956,0,664,978878,F,0,0,OUT
119957,0,664,978878,E,0,0,IN
119958,0,527,978885,F,0,0,OUT
119959,0,527,978885,I,0,0,IN
119960,0,654,978891,F,0,0,OUT
119961,0,654,978891,I,0,0,IN
119962,2,560,978892,I,38,0,OUT
119963,0,560,978892,F,0,0,IN
119964,0,327,978903,E,0,0,OUT
119965,0,327,978903,F,0,0,IN
119966,3,68,978904,I,50,0,OUT
119967,0,68,978904,F,0,0,IN
119968,0,498,978914,F,0,0,OUT
119969,0,498,978914,I,0,0,IN
119970,0,619,978946,F,0,0,OUT
119971,0,619,978946,I,0,0,IN
119972,0,389,978949,F,0,0,OUT
119973,0,389,978949,I,0,0,IN
119974,0,376,978961,E,0,0,OUT
119975,0,376,978961,I,0,0,IN
119976,1,459,978961,I,48,0,OUT
119977,0,459,978961,F,0,0,IN
119978,0,734,978962,E,0,0,OUT
119979,0,734,978962,F,0,0,IN
119980,1,527,978963,I,19,0,OUT
119981,0,527,978963,F,0,0,IN
119982,0,102,978969,F,0,0,OUT
119983,0,102,978969,E,0,0,IN
119984,0,68,978974,F,0,0,OUT
119985,0,68,978974,I,0,0,IN
119986,0,606,978978,E,0,0,OUT
119987,0,606,978978,F,0,0,IN
119988,0,501,978984,E,0,0,OUT
119989,0,501,978984,I,0,0,IN
119990,2,654,979006,I,70,0,OUT
119991,0,654,979006,F,0,0,IN
119992,0,536,979009,F,0,0,OUT
119993,0,536,979009,E,0,0,IN
119994,0,107,979014,E,0,0,OUT
119995,0,107,979014,F,0,0,IN
119996,2,619,979030,I,60,0,OUT
119997,0,619,979030,F,0,0,IN
119998,0,159,979039,E,0,0,OUT
119999,0,159,979039,F,0,0,IN
120000,1,498,979047,I,49,0,OUT
120001,0,498,979047,F,0,0,IN
120002,0,149,979048,E,0,0,OUT
120003,0,149,979048,F,0,0,IN
120004,0,734,979048,F,0,0,OUT
120005,0,734,979048,E,0,0,IN
120006,3,389,979050,I,81,0,OUT
120007,0,389,979050,F,0,0,IN
120008,4,376,979066,I,86,0,OUT
120009,0,376,979066,F,0,0,IN
120010,0,177,979067,F,0,0,OUT
120011,0,177,979067,E,0,0,IN
120012,3,68,979075,I,76,0,OUT
120013,0,68,979075,F,0,0,IN
120014,0,45,979080,F,0,0,OUT
120015,0,45,979080,E,0,0,IN
120016,0,560,979085,F,0,0,OUT
120017,0,560,979085,I,0,0,IN
120018,0,45,979090,E,0,0,OUT
120019,0,45,979090,F,0,0,IN
120020,0,327,979097,F,0,0,OUT
120021,0,327,979097,E,0,0,IN
120022,0,494,979100,E,0,0,OUT
120023,0,494,979100,I,0,0,IN
120024,0,159,979101,F,0,0,OUT
120025,0,159,979101,E,0,0,IN
120026,4,501,979111,I,82,0,OUT
120027,0,501,979111,F,0,0,IN
120028,0,515,979116,F,0,0,OUT
120029,0,515,979116,E,0,0,IN
120030,0,326,979118,E,0,0,OUT
120031,0,326,979118,F,0,0,IN
120032,0,494,979140,I,11,0,OUT
120033,0,494,979140,F,0,0,IN
120034,0,19,979141,F,0,0,OUT
120035,0,19,979141,E,0,0,IN
120036,0,353,979142,E,0,0,OUT
120037,0,353,979142,F,0,0,IN
120038,0,784,979142,E,0,0,OUT
120039,0,784,979142,F,0,0,IN
120040,0,772,979143,F,0,0,OUT
120041,0,772,979143,I,0,0,IN
120042,0,560,979144,I,0,0,OUT
120043,0,560,979144,F,0,0,IN
120044,0,423,979150,F,0,0,OUT
120045,0,423,979150,I,0,0,IN
120046,0,376,979155,F,0,0,OUT
120047,0,376,979155,I,0,0,IN
120048,0,619,979160,F,0,0,OUT
120049,0,619,979160,I,0,0,IN
120050,0,389,979167,F,0,0,OUT
120051,0,389,979167,I,0,0,IN
120052,0,772,979183,I,0,0,OUT
120053,0,772,979183,F,0,0,IN
120054,0,45,979196,F,0,0,OUT
120055,0,45,979196,I,0,0,IN
120056,0,423,979200,I,0,0,OUT
120057,0,423,979200,F,0,0,IN
120058,0,572,979205,E,0,0,OUT
120059,0,572,979205,F,0,0,IN
120060,0,353,979210,F,0,0,OUT
120061,0,353,979210,E,0,0,IN
120062,0,87,979218,F,0,0,OUT
120063,0,87,979218,I,0,0,IN
120064,0,560,979229,F,0,0,OUT
120065,0,560,979229,I,0,0,IN
120066,0,501,979230,F,0,0,OUT
120067,0,501,979230,I,0,0,IN
120068,1,619,979235,I,40,0,OUT
120069,0,619,979235,F,0,0,IN
120070,0,376,979237,I,28,0,OUT
120071,0,376,979237,F,0,0,IN
120072,2,45,979241,I,41,0,OUT
120073,0,45,979241,F,0,0,IN
120074,0,639,979252,E,0,0,OUT
120075,0,639,979252,I,0,0,IN
120076,0,251,979253,F,0,0,OUT
120077,0,251,979253,E,0,0,IN
120078,0,366,979254,F,0,0,OUT
120079,0,366,979254,E,0,0,IN
120080,2,389,979255,I,68,0,OUT
120081,0,389,979255,F,0,0,IN
120082,0,626,979278,F,0,0,OUT
120083,0,626,979278,I,0,0,IN
120084,3,560,979285,I,26,0,OUT
120085,0,560,979285,F,0,0,IN
120086,0,274,979291,E,0,0,OUT
120087,0,274,979291,F,0,0,IN
120088,0,423,979303,F,0,0,OUT
120089,0,423,979303,E,0,0,IN
120090,0,556,979306,F,0,0,OUT
120091,0,556,979306,E,0,0,IN
120092,0,527,979306,F,0,0,OUT
120093,0,527,979306,E,0,0,IN
120094,4,501,979325,I,55,0,OUT
120095,0,501,979325,F,0,0,IN
120096,2,87,979356,I,23,0,OUT
120097,0,87,979356,F,0,0,IN
120098,0,402,979365,F,0,0,OUT
120099,0,402,979365,I,0,0,IN
120100,0,299,979382,F,0,0,OUT
120101,0,299,979382,E,0,0,IN
120102,2,639,979385,I,73,0,OUT
120103,0,639,979385,F,0,0,IN
120104,0,62,979391,E,0,0,OUT
120105,0,62,979391,F,0,0,IN
120106,0,202,979429,E,0,0,OUT
120107,0,202,979429,F,0,0,IN
120108,2,626,979445,I,78,0,OUT
120109,0,626,979445,F,0,0,IN
120110,0,739,979448,E,0,0,OUT
120111,0,739,979448,I,0,0,IN
120112,0,501,979451,F,0,0,OUT
120113,0,501,979451,E,0,0,IN
120114,0,389,979455,F,0,0,OUT
120115,0,389,979455,E,0,0,IN
120116,0,489,979458,E,0,0,OUT
120117,0,489,979458,I,0,0,IN
120118,0,402,979463,I,20,0,OUT
120119,0,402,979463,E,0,0,IN
120120,0,739,979472,I,0,0,OUT
120121,0,739,979472,F,0,0,IN
120122,0,739,979479,F,0,0,OUT
120123,0,739,979479,E,0,0,IN
120124,0,489,979488,I,5,0,OUT
120125,0,489,979488,F,0,0,IN
120126,0,606,979490,F,0,0,OUT
120127,0,606,979490,E,0,0,IN
120128,0,626,979494,F,0,0,OUT
120129,0,626,979494,E,0,0,IN
120130,0,73,979531,F,0,0,OUT
120131,0,73,979531,E,0,0,IN
120132,0,386,979541,F,0,0,OUT
120133,0,386,979541,I,0,0,IN
120134,0,584,979544,F,0,0,OUT
120135,0,584,979544,E,0,0,IN
120136,0,766,979551,E,0,0,OUT
120137,0,766,979551,F,0,0,IN
120138,0,386,979580,I,0,0,OUT
120139,0,386,979580,F,0,0,IN
120140,0,489,979585,F,0,0,OUT
120141,0,489,979585,I,0,0,IN
120142,0,202,979592,F,0,0,OUT
120143,0,202,979592,E,0,0,IN
120144,0,667,979625,F,0,0,OUT
120145,0,667,979625,I,0,0,IN
120146,0,489,979630,I,0,0,OUT
120147,0,489,979630,E,0,0,IN
120148,0,244,979644,E,0,0,OUT
120149,0,244,979644,F,0,0,IN
120150,0,667,979645,I,0,0,OUT
120151,0,667,979645,E,0,0,IN
120152,0,386,979656,F,0,0,OUT
120153,0,386,979656,I,0,0,IN
120154,0,68,979661,F,0,0,OUT
120155,0,68,979661,E,0,0,IN
120156,0,441,979665,F,0,0,OUT
120157,0,441,979665,E,0,0,IN
120158,0,247,979666,F,0,0,OUT
120159,0,247,979666,I,0,0,IN
120160,0,606,979668,E,0,0,OUT
120161,0,606,979668,I,0,0,IN
120162,0,481,979673,E,0,0,OUT
120163,0,481,979673,F,0,0,IN
120164,0,310,979680,F,0,0,OUT
120165,0,310,979680,E,0,0,IN
120166,0,386,979701,I,0,0,OUT
120167,0,386,979701,F,0,0,IN
120168,0,247,979710,I,0,0,OUT
120169,0,247,979710,F,0,0,IN
120170,0,724,979712,F,0,0,OUT
120171,0,724,979712,E,0,0,IN
120172,0,606,979715,I,33,0,OUT
120173,0,606,979715,F,0,0,IN
120174,0,526,979723,E,0,0,OUT
120175,0,526,979723,F,0,0,IN
120176,0,712,979724,E,0,0,OUT
120177,0,712,979724,I,0,0,IN
120178,0,299,979730,E,0,0,OUT
120179,0,299,979730,F,0,0,IN
120180,0,458,979739,F,0,0,OUT
120181,0,458,979739,E,0,0,IN
120182,0,244,979740,F,0,0,OUT
120183,0,244,979740,E,0,0,IN
120184,0,540,979747,F,0,0,OUT
120185,0,540,979747,E,0,0,IN
120186,0,373,979748,E,0,0,OUT
120187,0,373,979748,F,0,0,IN
120188,0,712,979749,I,0,0,OUT
120189,0,712,979749,F,0,0,IN
120190,0,386,979752,F,0,0,OUT
120191,0,386,979752,I,0,0,IN
120192,0,402,979764,E,0,0,OUT
120193,0,402,979764,F,0,0,IN
120194,0,766,979766,F,0,0,OUT
120195,0,766,979766,E,0,0,IN
120196,0,386,979806,I,0,0,OUT
120197,0,386,979806,F,0,0,IN
120198,0,373,979824,F,0,0,OUT
120199,0,373,979824,E,0,0,IN
120200,0,276,979858,F,0,0,OUT
120201,0,276,979858,E,0,0,IN
120202,0,526,979860,F,0,0,OUT
120203,0,526,979860,E,0,0,IN
120204,0,386,979865,F,0,0,OUT
120205,0,386,979865,E,0,0,IN
120206,0,69,979874,F,0,0,OUT
120207,0,69,979874,E,0,0,IN
120208,0,207,979908,F,0,0,OUT
120209,0,207,979908,E,0,0,IN
120210,0,642,979939,F,0,0,OUT
120211,0,642,979939,E,0,0,IN
120212,0,212,979974,F,0,0,OUT
120213,0,212,979974,I,0,0,IN
120214,0,320,980005,F,0,0,OUT
120215,0,320,980005,I,0,0,IN
120216,0,622,980019,F,0,0,OUT
120217,0,622,980019,I,0,0,IN
120218,0,212,980019,I,0,0,OUT
120219,0,212,980019,F,0,0,IN
120220,0,622,980039,I,0,0,OUT
120221,0,622,980039,F,0,0,IN
120222,0,350,980070,E,0,0,OUT
120223,0,350,980070,F,0,0,IN
120224,0,320,980070,I,0,0,OUT
120225,0,320,980070,F,0,0,IN
120226,0,481,980085,F,0,0,OUT
120227,0,481,980085,E,0,0,IN
120228,0,760,980098,F,0,0,OUT
120229,0,760,980098,E,0,0,IN
120230,0,56,980105,F,0,0,OUT
120231,0,56,980105,E,0,0,IN
120232,0,320,980108,F,0,0,OUT
120233,0,320,980108,I,0,0,IN
120234,0,320,980132,I,0,0,OUT
120235,0,320,980132,F,0,0,IN
120236,0,581,980142,E,0,0,OUT
120237,0,581,980142,F,0,0,IN
120238,0,323,980148,F,0,0,OUT
120239,0,323,980148,E,0,0,IN
120240,0,622,980148,F,0,0,OUT
120241,0,622,980148,I,0,0,IN
120242,0,282,980156,E,0,0,OUT
120243,0,282,980156,F,0,0,IN
120244,0,178,980161,F,0,0,OUT
120245,0,178,980161,I,0,0,IN
120246,0,682,980165,F,0,0,OUT
120247,0,682,980165,E,0,0,IN
120248,0,320,980172,F,0,0,OUT
120249,0,320,980172,I,0,0,IN
120250,0,622,980178,I,0,0,OUT
120251,0,622,980178,F,0,0,IN
120252,0,163,980182,F,0,0,OUT
120253,0,163,980182,E,0,0,IN
120254,0,107,980199,F,0,0,OUT
120255,0,107,980199,E,0,0,IN
120256,0,320,980208,I,6,0,OUT
120257,0,320,980208,F,0,0,IN
120258,0,178,980215,I,0,0,OUT
120259,0,178,980215,F,0,0,IN
120260,0,756,980243,E,0,0,OUT
120261,0,756,980243,I,0,0,IN
120262,0,373,980244,E,0,0,OUT
120263,0,373,980244,I,0,0,IN
120264,0,756,980253,I,0,0,OUT
120265,0,756,980253,F,0,0,IN
120266,0,517,980263,E,0,0,OUT
120267,0,517,980263,I,0,0,IN
120268,0,203,980264,F,0,0,OUT
120269,0,203,980264,E,0,0,IN
120270,0,79,980267,E,0,0,OUT
120271,0,79,980267,F,0,0,IN
120272,0,77,980268,F,0,0,OUT
120273,0,77,980268,I,0,0,IN
120274,0,373,980273,I,0,0,OUT
120275,0,373,980273,F,0,0,IN
120276,0,641,980282,F,0,0,OUT
120277,0,641,980282,E,0,0,IN
120278,0,517,980282,I,0,0,OUT
120279,0,517,980282,F,0,0,IN
120280,0,77,980313,I,5,0,OUT
120281,0,77,980313,F,0,0,IN
120282,0,79,980355,F,0,0,OUT
120283,0,79,980355,I,0,0,IN
120284,0,158,980357,E,0,0,OUT
120285,0,158,980357,F,0,0,IN
120286,0,459,980370,F,0,0,OUT
120287,0,459,980370,E,0,0,IN
120288,0,559,980388,F,0,0,OUT
120289,0,559,980388,E,0,0,IN
120290,0,230,980392,E,0,0,OUT
120291,0,230,980392,F,0,0,IN
120292,0,784,980392,F,0,0,OUT
120293,0,784,980392,I,0,0,IN
120294,0,282,980398,F,0,0,OUT
120295,0,282,980398,I,0,0,IN
120296,0,62,980404,F,0,0,OUT
120297,0,62,980404,E,0,0,IN
120298,0,473,980412,F,0,0,OUT
120299,0,473,980412,I,0,0,IN
120300,0,79,980430,I,0,0,OUT
120301,0,79,980430,F,0,0,IN
120302,0,568,980432,E,0,0,OUT
120303,0,568,980432,F,0,0,IN
120304,0,784,980436,I,0,0,OUT
120305,0,784,980436,F,0,0,IN
120306,0,108,980445,E,0,0,OUT
120307,0,108,980445,F,0,0,IN
120308,0,282,980445,I,32,0,OUT
120309,0,282,980445,F,0,0,IN
120310,0,188,980454,F,0,0,OUT
120311,0,188,980454,E,0,0,IN
120312,1,473,980456,I,24,0,OUT
120313,0,473,980456,F,0,0,IN
120314,0,303,980460,F,0,0,OUT
120315,0,303,980460,E,0,0,IN
120316,0,343,980468,E,0,0,OUT
120317,0,343,980468,I,0,0,IN
120318,0,79,980485,F,0,0,OUT
120319,0,79,980485,E,0,0,IN
120320,0,786,980488,F,0,0,OUT
120321,0,786,980488,I,0,0,IN
120322,0,108,980515,F,0,0,OUT
120323,0,108,980515,E,0,0,IN
120324,0,786,980533,I,0,0,OUT
120325,0,786,980533,F,0,0,IN
120326,0,784,980537,F,0,0,OUT
120327,0,784,980537,I,0,0,IN
120328,0,3,980545,E,0,0,OUT
120329,0,3,980545,F,0,0,IN
120330,0,784,980547,I,0,0,OUT
120331,0,784,980547,F,0,0,IN
120332,0,786,980566,F,0,0,OUT
120333,0,786,980566,I,0,0,IN
120334,0,814,980568,_,0,0,IN
120335,0,814,980568,_,0,0,OUT
120336,0,814,980568,F,0,0,IN
120337,0,177,980569,E,0,0,OUT
120338,0,177,980569,F,0,0,IN
120339,0,609,980578,F,0,0,OUT
120340,0,609,980578,E,0,0,IN
120341,0,786,980591,I,0,0,OUT
120342,0,786,980591,E,0,0,IN
120343,0,536,980594,E,0,0,OUT
120344,0,536,980594,F,0,0,IN
120345,0,36,980605,E,0,0,OUT
120346,0,36,980605,I,0,0,IN
120347,0,343,980607,I,0,0,OUT
120348,0,343,980607,F,0,0,IN
120349,0,173,980609,E,0,0,OUT
120350,0,173,980609,I,0,0,IN
120351,0,36,980645,I,0,0,OUT
120352,0,36,980645,F,0,0,IN
120353,0,517,980669,F,0,0,OUT
120354,0,517,980669,E,0,0,IN
120355,0,609,980672,E,0,0,OUT
120356,0,609,980672,F,0,0,IN
120357,0,390,980681,E,0,0,OUT
120358,0,390,980681,F,0,0,IN
120359,0,189,980686,E,0,0,OUT
120360,0,189,980686,F,0,0,IN
120361,0,189,980687,F,0,0,OUT
120362,0,189,980687,E,0,0,IN
120363,0,814,980695,F,0,0,OUT
120364,0,814,980695,I,0,0,IN
120365,0,271,980700,F,0,0,OUT
120366,0,271,980700,I,0,0,IN
120367,0,772,980709,F,0,0,OUT
120368,0,772,980709,I,0,0,IN
120369,0,814,980715,I,0,0,OUT
120370,0,814,980715,F,0,0,IN
120371,0,271,980735,I,15,0,OUT
120372,0,271,980735,F,0,0,IN
120373,0,320,980744,F,0,0,OUT
120374,0,320,980744,E,0,0,IN
120375,0,173,980759,I,0,0,OUT
120376,0,173,980759,F,0,0,IN
120377,1,772,980764,I,26,0,OUT
120378,0,772,980764,F,0,0,IN
120379,0,697,980798,E,0,0,OUT
120380,0,697,980798,F,0,0,IN
120381,0,407,980833,E,0,0,OUT
120382,0,407,980833,F,0,0,IN
120383,0,784,980863,F,0,0,OUT
120384,0,784,980863,E,0,0,IN
120385,0,310,980872,E,0,0,OUT
120386,0,310,980872,F,0,0,IN
120387,0,788,980905,E,0,0,OUT
120388,0,788,980905,F,0,0,IN
120389,0,433,980920,E,0,0,OUT
120390,0,433,980920,I,0,0,IN
120391,0,279,980932,E,0,0,OUT
120392,0,279,980932,F,0,0,IN
120393,0,7,980933,E,0,0,OUT
120394,0,7,980933,F,0,0,IN
120395,0,228,980934,F,0,0,OUT
120396,0,228,980934,E,0,0,IN
120397,0,390,980952,F,0,0,OUT
120398,0,390,980952,E,0,0,IN
120399,0,672,980956,E,0,0,OUT
120400,0,672,980956,F,0,0,IN
120401,0,332,980962,F,0,0,OUT
120402,0,332,980962,E,0,0,IN
120403,0,433,980965,I,0,0,OUT
120404,0,433,980965,F,0,0,IN
120405,0,609,980968,F,0,0,OUT
120406,0,609,980968,E,0,0,IN
120407,0,407,980968,F,0,0,OUT
120408,0,407,980968,I,0,0,IN
120409,0,407,980988,I,0,0,OUT
120410,0,407,980988,F,0,0,IN
120411,0,724,981007,E,0,0,OUT
120412,0,724,981007,F,0,0,IN
120413,0,343,981014,F,0,0,OUT
120414,0,343,981014,E,0,0,IN
120415,0,759,981018,E,0,0,OUT
120416,0,759,981018,F,0,0,IN
120417,0,433,981035,F,0,0,OUT
120418,0,433,981035,E,0,0,IN
120419,0,279,981051,F,0,0,OUT
120420,0,279,981051,E,0,0,IN
120421,0,310,981056,F,0,0,OUT
120422,0,310,981056,E,0,0,IN
120423,0,3,981076,F,0,0,OUT
120424,0,3,981076,E,0,0,IN
120425,0,422,981090,E,0,0,OUT
120426,0,422,981090,F,0,0,IN
120427,0,422,981142,F,0,0,OUT
120428,0,422,981142,E,0,0,IN
120429,0,390,981144,E,0,0,OUT
120430,0,390,981144,I,0,0,IN
120431,0,736,981151,E,0,0,OUT
120432,0,736,981151,F,0,0,IN
120433,0,759,981160,F,0,0,OUT
120434,0,759,981160,E,0,0,IN
120435,0,226,981168,E,0,0,OUT
120436,0,226,981168,F,0,0,IN
120437,0,321,981175,F,0,0,OUT
120438,0,321,981175,I,0,0,IN
120439,0,172,981177,E,0,0,OUT
120440,0,172,981177,F,0,0,IN
120441,0,320,981186,E,0,0,OUT
120442,0,320,981186,I,0,0,IN
120443,0,390,981188,I,0,0,OUT
120444,0,390,981188,F,0,0,IN
120445,0,320,981208,I,2,0,OUT
120446,0,320,981208,E,0,0,IN
120447,0,321,981225,I,0,0,OUT
120448,0,321,981225,F,0,0,IN
120449,0,378,981240,E,0,0,OUT
120450,0,378,981240,F,0,0,IN
120451,0,178,981243,F,0,0,OUT
120452,0,178,981243,E,0,0,IN
120453,0,276,981247,E,0,0,OUT
120454,0,276,981247,F,0,0,IN
120455,0,348,981259,E,0,0,OUT
120456,0,348,981259,F,0,0,IN
120457,0,768,981264,E,0,0,OUT
120458,0,768,981264,F,0,0,IN
120459,0,736,981274,F,0,0,OUT
120460,0,736,981274,I,0,0,IN
120461,0,768,981280,F,0,0,OUT
120462,0,768,981280,I,0,0,IN
120463,0,245,981282,F,0,0,OUT
120464,0,245,981282,I,0,0,IN
120465,0,226,981297,F,0,0,OUT
120466,0,226,981297,E,0,0,IN
120467,0,768,981300,I,0,0,OUT
120468,0,768,981300,F,0,0,IN
120469,0,428,981301,F,0,0,OUT
120470,0,428,981301,E,0,0,IN
120471,0,512,981304,E,0,0,OUT
120472,0,512,981304,F,0,0,IN
120473,0,781,981309,F,0,0,OUT
120474,0,781,981309,I,0,0,IN
120475,0,736,981314,I,0,0,OUT
120476,0,736,981314,F,0,0,IN
120477,0,245,981320,I,18,0,OUT
120478,0,245,981320,F,0,0,IN
120479,0,326,981326,F,0,0,OUT
120480,0,326,981326,I,0,0,IN
120481,0,130,981334,E,0,0,OUT
120482,0,130,981334,I,0,0,IN
120483,0,781,981339,I,5,0,OUT
120484,0,781,981339,F,0,0,IN
120485,0,326,981355,I,0,0,OUT
120486,0,326,981355,F,0,0,IN
120487,0,130,981359,I,5,0,OUT
120488,0,130,981359,F,0,0,IN
120489,0,736,981364,F,0,0,OUT
120490,0,736,981364,E,0,0,IN
120491,0,262,981367,F,0,0,OUT
120492,0,262,981367,I,0,0,IN
120493,0,109,981374,E,0,0,OUT
120494,0,109,981374,F,0,0,IN
120495,0,188,981374,E,0,0,OUT
120496,0,188,981374,F,0,0,IN
120497,0,797,981390,F,0,0,OUT
120498,0,797,981390,I,0,0,IN
120499,0,177,981407,F,0,0,OUT
120500,0,177,981407,I,0,0,IN
120501,0,262,981407,I,0,0,OUT
120502,0,262,981407,E,0,0,IN
120503,0,797,981420,I,0,0,OUT
120504,0,797,981420,F,0,0,IN
120505,0,641,981422,E,0,0,OUT
120506,0,641,981422,I,0,0,IN
120507,0,815,981436,_,0,0,IN
120508,0,815,981436,_,0,0,OUT
120509,0,815,981436,F,0,0,IN
120510,0,274,981439,F,0,0,OUT
120511,0,274,981439,I,0,0,IN
120512,0,498,981440,F,0,0,OUT
120513,0,498,981440,I,0,0,IN
120514,0,641,981456,I,0,0,OUT
120515,0,641,981456,F,0,0,IN
120516,0,177,981461,I,0,0,OUT
120517,0,177,981461,F,0,0,IN
120518,0,775,981467,F,0,0,OUT
120519,0,775,981467,E,0,0,IN
120520,0,373,981470,F,0,0,OUT
120521,0,373,981470,I,0,0,IN
120522,1,498,981475,I,21,0,OUT
120523,0,498,981475,F,0,0,IN
120524,0,271,981494,F,0,0,OUT
120525,0,271,981494,E,0,0,IN
120526,0,373,981519,I,5,0,OUT
120527,0,373,981519,F,0,0,IN
120528,0,7,981522,F,0,0,OUT
120529,0,7,981522,E,0,0,IN
120530,0,530,981526,E,0,0,OUT
120531,0,530,981526,F,0,0,IN
120532,0,274,981526,I,17,0,OUT
120533,0,274,981526,F,0,0,IN
120534,0,608,981572,F,0,0,OUT
120535,0,608,981572,E,0,0,IN
120536,0,292,981582,F,0,0,OUT
120537,0,292,981582,I,0,0,IN
120538,0,45,981584,F,0,0,OUT
120539,0,45,981584,E,0,0,IN
120540,0,292,981607,I,0,0,OUT
120541,0,292,981607,F,0,0,IN
120542,0,364,981609,E,0,0,OUT
120543,0,364,981609,F,0,0,IN
120544,0,644,981616,E,0,0,OUT
120545,0,644,981616,I,0,0,IN
120546,0,622,981624,F,0,0,OUT
120547,0,622,981624,I,0,0,IN
120548,0,364,981638,F,0,0,OUT
120549,0,364,981638,I,0,0,IN
120550,0,426,981644,E,0,0,OUT
120551,0,426,981644,F,0,0,IN
120552,0,130,981646,F,0,0,OUT
120553,0,130,981646,E,0,0,IN
120554,0,350,981651,F,0,0,OUT
120555,0,350,981651,I,0,0,IN
